id,title,genres,overview,popularity,release_date,budget,revenue,tagline,original_language,runtime,image_width,image_height,caption,caption_with_overview,genre_names,num_genres
10398,Double Jeopardy,"[{'id': 53, 'name': 'Thriller'} {'id': 80, 'name': 'Crime'}
 {'id': 9648, 'name': 'Mystery'} {'id': 18, 'name': 'Drama'}]","Framed for the murder of her husband, Libby Parsons survives the long years in prison with two burning desires sustaining her -- finding her son and solving the mystery that destroyed her once-happy life. Standing between her and her quest; however, is her parole officer, Travis Lehman. Libby poses a challenge to the cynical officer, one that forces him to face up to his own failings while pitting him against his superiors and law enforcement colleagues.",23.86,1999-09-24,70000000,177841558,Murder isn't always a crime.,en,105,500,750,"Title: Double Jeopardy
Genres: Thriller, Crime, Mystery, Drama","Title: Double Jeopardy
Genres: Thriller, Crime, Mystery, Drama
Overview: Framed for the murder of her husband, Libby Parsons survives the long years in prison with two burning desires sustaining her -- finding her son and solving the mystery that destroyed her once-happy life. Standing between her and her quest; however, is her parole officer, Travis Lehman. Libby poses a challenge to the cynical officer, one that forces him to face up to his own failings while pitting him against his superiors and law enforcement colleagues.","['Thriller', 'Crime', 'Mystery', 'Drama']",4
664413,365 Days,"[{'id': 10749, 'name': 'Romance'} {'id': 18, 'name': 'Drama'}]","A woman falls victim to a dominant mafia boss, who imprisons her and gives her one year to fall in love with him.",23.892,2020-02-07,0,9458590,,pl,116,500,750,"Title: 365 Days
Genres: Romance, Drama","Title: 365 Days
Genres: Romance, Drama
Overview: A woman falls victim to a dominant mafia boss, who imprisons her and gives her one year to fall in love with him.","['Romance', 'Drama']",2
1019105,The Paloni Show! Halloween Special!,"[{'id': 16, 'name': 'Animation'} {'id': 35, 'name': 'Comedy'}
 {'id': 27, 'name': 'Horror'}]","Leroy, Reggie and Cheruce Paloni host a Halloween special full of spooky shorts from a group of up-and-coming animators.",23.86,2022-10-17,0,0,New Shorts To Die For,en,62,500,750,"Title: The Paloni Show! Halloween Special!
Genres: Animation, Comedy, Horror","Title: The Paloni Show! Halloween Special!
Genres: Animation, Comedy, Horror
Overview: Leroy, Reggie and Cheruce Paloni host a Halloween special full of spooky shorts from a group of up-and-coming animators.","['Animation', 'Comedy', 'Horror']",3
463821,The House with a Clock in Its Walls,"[{'id': 14, 'name': 'Fantasy'} {'id': 10751, 'name': 'Family'}
 {'id': 35, 'name': 'Comedy'}]","When ten-year-old Lewis is suddenly orphaned, he is sent to live with his Uncle Jonathan in a creaky (and creepy) old mansion with a mysterious ticking noise that emanates from the walls. Upon discovering that his uncle is a warlock, Lewis begins learning magic, but when he rebelliously resurrects an evil warlock he must find the secret of the house and save the world from destruction.",24.156,2018-09-15,42000000,131523093,This house knows what makes you tick.,en,105,500,750,"Title: The House with a Clock in Its Walls
Genres: Fantasy, Family, Comedy","Title: The House with a Clock in Its Walls
Genres: Fantasy, Family, Comedy
Overview: When ten-year-old Lewis is suddenly orphaned, he is sent to live with his Uncle Jonathan in a creaky (and creepy) old mansion with a mysterious ticking noise that emanates from the walls. Upon discovering that his uncle is a warlock, Lewis begins learning magic, but when he rebelliously resurrects an evil warlock he must find the secret of the house and save the world from destruction.","['Fantasy', 'Family', 'Comedy']",3
586047,Seobok,"[{'id': 878, 'name': 'Science Fiction'} {'id': 28, 'name': 'Action'}
 {'id': 53, 'name': 'Thriller'} {'id': 9648, 'name': 'Mystery'}]","Ex intelligence agent Ki-heon is tasked with safely transporting Seo Bok, the first ever human clone, who holds the secret of eternal life. Several forces try to take control of Seo Bok to serve their own agendas.",23.787,2021-04-12,0,0,Live the Moment.,ko,114,500,750,"Title: Seobok
Genres: Science Fiction, Action, Thriller, Mystery","Title: Seobok
Genres: Science Fiction, Action, Thriller, Mystery
Overview: Ex intelligence agent Ki-heon is tasked with safely transporting Seo Bok, the first ever human clone, who holds the secret of eternal life. Several forces try to take control of Seo Bok to serve their own agendas.","['Science Fiction', 'Action', 'Thriller', 'Mystery']",4
631132,Goblin Slayer -Goblin's Crown-,"[{'id': 16, 'name': 'Animation'} {'id': 12, 'name': 'Adventure'}
 {'id': 28, 'name': 'Action'} {'id': 14, 'name': 'Fantasy'}]","Goblin Slayer and his party head up to the snowy mountains in the north after receiving that request from the Sword Maiden to find any information on the Noble Fencer that disappeared after leaving to slay some goblins. A small village gets attacked, they encounter a mysterious chapel, and something about how these goblins are acting bothers the Goblin slayer.  In order to save the captured Noble Fencer, the Goblin Slayer and his party head to an ancient fortress covered in snow to face off with a powerful foe and a horde of goblins!",23.844,2020-02-01,0,0,He does not let anyone roll the dice.,ja,86,500,750,"Title: Goblin Slayer -Goblin's Crown-
Genres: Animation, Adventure, Action, Fantasy","Title: Goblin Slayer -Goblin's Crown-
Genres: Animation, Adventure, Action, Fantasy
Overview: Goblin Slayer and his party head up to the snowy mountains in the north after receiving that request from the Sword Maiden to find any information on the Noble Fencer that disappeared after leaving to slay some goblins. A small village gets attacked, they encounter a mysterious chapel, and something about how these goblins are acting bothers the Goblin slayer.  In order to save the captured Noble Fencer, the Goblin Slayer and his party head to an ancient fortress covered in snow to face off with a powerful foe and a horde of goblins!","['Animation', 'Adventure', 'Action', 'Fantasy']",4
9461,Enter the Dragon,"[{'id': 28, 'name': 'Action'}]",A martial artist agrees to spy on a reclusive crime lord using his invitation to a tournament there as cover.,23.876,1973-08-17,10000000,21485066,Their deadly mission: to crack the forbidden island of Han!,en,102,500,750,"Title: Enter the Dragon
Genres: Action","Title: Enter the Dragon
Genres: Action
Overview: A martial artist agrees to spy on a reclusive crime lord using his invitation to a tournament there as cover.",['Action'],1
10157,Police Academy 2: Their First Assignment,"[{'id': 35, 'name': 'Comedy'} {'id': 80, 'name': 'Crime'}]","Officer Carey Mahoney and his cohorts have finally graduated from the Police Academy and are about to hit the streets on their first assignment. Question is, are they ready to do battle with a band of graffiti-tagging terrorists? Time will tell, but don't sell short this cheerful band of doltish boys in blue.",23.854,1985-03-28,7600000,55600000,"To protect, to serve... and make you laugh. America's funniest crimebusters are back!",en,87,500,750,"Title: Police Academy 2: Their First Assignment
Genres: Comedy, Crime","Title: Police Academy 2: Their First Assignment
Genres: Comedy, Crime
Overview: Officer Carey Mahoney and his cohorts have finally graduated from the Police Academy and are about to hit the streets on their first assignment. Question is, are they ready to do battle with a band of graffiti-tagging terrorists? Time will tell, but don't sell short this cheerful band of doltish boys in blue.","['Comedy', 'Crime']",2
931404,Boonie Bears: Back to Earth,"[{'id': 16, 'name': 'Animation'} {'id': 10751, 'name': 'Family'}
 {'id': 878, 'name': 'Science Fiction'} {'id': 12, 'name': 'Adventure'}]","When an unknown object from space lands on Earth, Bramble gains new abilities and an extraterrestrial sidekick.",23.754,2022-02-01,0,146943587,There's no space like home!,zh,99,500,750,"Title: Boonie Bears: Back to Earth
Genres: Animation, Family, Science Fiction, Adventure","Title: Boonie Bears: Back to Earth
Genres: Animation, Family, Science Fiction, Adventure
Overview: When an unknown object from space lands on Earth, Bramble gains new abilities and an extraterrestrial sidekick.","['Animation', 'Family', 'Science Fiction', 'Adventure']",4
634429,Shin Ultraman,"[{'id': 18, 'name': 'Drama'} {'id': 28, 'name': 'Action'}
 {'id': 878, 'name': 'Science Fiction'}]","The Japanese government sets up a special task force to fight the giant creatures suddenly appearing across the country. Soon, the squad unexpectedly meets a giant silver humanoid who starts appearing every time a space monster attacks!",23.74,2022-05-13,5900000,33800000,"Have you become so fond of humans, Ultraman?",ja,112,500,750,"Title: Shin Ultraman
Genres: Drama, Action, Science Fiction","Title: Shin Ultraman
Genres: Drama, Action, Science Fiction
Overview: The Japanese government sets up a special task force to fight the giant creatures suddenly appearing across the country. Soon, the squad unexpectedly meets a giant silver humanoid who starts appearing every time a space monster attacks!","['Drama', 'Action', 'Science Fiction']",3
987750,Inspector Sun,"[{'id': 16, 'name': 'Animation'} {'id': 10751, 'name': 'Family'}
 {'id': 35, 'name': 'Comedy'} {'id': 9648, 'name': 'Mystery'}]","A spider detective boards a seaplane to San Francisco after finally capturing his nemesis. However, a murder on the flight draws him into a plot that threatens both the human and bug world.",23.769,2022-12-28,0,0,One of them is guilty.,es,88,500,750,"Title: Inspector Sun
Genres: Animation, Family, Comedy, Mystery","Title: Inspector Sun
Genres: Animation, Family, Comedy, Mystery
Overview: A spider detective boards a seaplane to San Francisco after finally capturing his nemesis. However, a murder on the flight draws him into a plot that threatens both the human and bug world.","['Animation', 'Family', 'Comedy', 'Mystery']",4
988762,A Place to Fight For,"[{'id': 18, 'name': 'Drama'} {'id': 10749, 'name': 'Romance'}
 {'id': 53, 'name': 'Thriller'}]","Greg is a police lieutenant; he must collect informations on eco-activists, infiltrating them for months. Myriam, a young free woman, is fighting to save a forest from the building of a dam. They meet and fall in love on the Zone. A beautiful life, a joy that Greg discovers, despite the risks of being unmasked. For each of them, time is short: soon everything will disappear.",23.76,2023-06-08,0,0,"A WORLD TO PROTECT, A LOVE TO SAVE",fr,103,500,750,"Title: A Place to Fight For
Genres: Drama, Romance, Thriller","Title: A Place to Fight For
Genres: Drama, Romance, Thriller
Overview: Greg is a police lieutenant; he must collect informations on eco-activists, infiltrating them for months. Myriam, a young free woman, is fighting to save a forest from the building of a dam. They meet and fall in love on the Zone. A beautiful life, a joy that Greg discovers, despite the risks of being unmasked. For each of them, time is short: soon everything will disappear.","['Drama', 'Romance', 'Thriller']",3
504949,The King,"[{'id': 18, 'name': 'Drama'} {'id': 36, 'name': 'History'}
 {'id': 10752, 'name': 'War'}]","England, 15th century. Hal, a capricious prince who lives among the populace far from court, is forced by circumstances to reluctantly accept the throne and become Henry V.",23.745,2019-10-11,0,0,All hail,en,140,500,741,"Title: The King
Genres: Drama, History, War","Title: The King
Genres: Drama, History, War
Overview: England, 15th century. Hal, a capricious prince who lives among the populace far from court, is forced by circumstances to reluctantly accept the throne and become Henry V.","['Drama', 'History', 'War']",3
431,Cube,"[{'id': 53, 'name': 'Thriller'} {'id': 878, 'name': 'Science Fiction'}
 {'id': 9648, 'name': 'Mystery'}]","A group of strangers find themselves trapped in a maze-like prison. It soon becomes clear that each of them possesses the peculiar skills necessary to escape, if they don't wind up dead first.",23.704,1997-09-09,350000,8969065,Don't look for a reason... Look for a way out.,en,90,500,750,"Title: Cube
Genres: Thriller, Science Fiction, Mystery","Title: Cube
Genres: Thriller, Science Fiction, Mystery
Overview: A group of strangers find themselves trapped in a maze-like prison. It soon becomes clear that each of them possesses the peculiar skills necessary to escape, if they don't wind up dead first.","['Thriller', 'Science Fiction', 'Mystery']",3
